50.190156,18.922877,addNode name=27612,ref=27612,capacity=4,amenity=bicycle_rental,operator=Nextbike Polska
50.190839,18.916073,addNode name=27404,ref=27404,capacity=5,amenity=bicycle_rental,operator=Nextbike Polska
