52.06789,20.44694,addNode name=Aqua,ref=8226,capacity=15,amenity=bicycle_rental,operator=Nextbike Polska
52.06818,20.43381,addNode name=Eko-park,ref=8227,capacity=15,amenity=bicycle_rental,operator=Nextbike Polska
