52.072045,20.696183,addNode name=Szkoła Książenice,ref=6109,capacity=5,amenity=bicycle_rental,operator=Nextbike Polska
52.094446,20.617914,addNode name=ul. Daleka / ul. Staszica,ref=6814,capacity=12,amenity=bicycle_rental,operator=Nextbike Polska
52.077653,20.628861,addNode name=Adamowizna - parking / ul. Osowiecka,ref=6816,capacity=12,amenity=bicycle_rental,operator=Nextbike Polska
