51.052835,17.003956,addNode name=Wysoka/Nastrojowa,ref=15303,capacity=10,amenity=bicycle_rental,operator=Nextbike Polska
51.042472,17.014538,addNode name=Wysoka Parkowa / Lipowa,ref=15339,capacity=10,amenity=bicycle_rental,operator=Nextbike Polska
51.034473,16.993278,addNode name=Ślęza Parkowa,ref=15340,capacity=10,amenity=bicycle_rental,operator=Nextbike Polska
